customer_id,category_id,category_name,total_spending,product_id,product_name
MAGAA,4,Dairy Products,59,Raclette Courdavault,250.79999980330467
MAGAA,4,Dairy Products,72,Mozzarella di Giovanni,887.3999743223192
MAGAA,3,Confections,25,NuNuCa Nuß-Nougat-Creme,134.39999771118164
MAGAA,3,Confections,26,Gumbär Gummibärchen,709.6499885715544
MAGAA,3,Confections,49,Maxilaku,455.99999964237213
MAGAA,3,Confections,68,Scottish Longbreads,200.0
MAGAA,2,Condiments,4,Chef Anton's Cajun Seasoning,307.99999967217445
MAGAA,2,Condiments,5,Chef Anton's Gumbo Mix,288.2250046726316
MAGAA,2,Condiments,66,Louisiana Hot Spiced Okra,408.0000114440918
MAGAA,1,Beverages,2,Chang,161.49999886751175
MAGAA,1,Beverages,24,Guaraná Fantástica,141.8399962103367
MAGAA,1,Beverages,39,Chartreuse verte,30.59999978542328
MAGAA,1,Beverages,67,Laughing Lumberjack Lager,475.9999966621399
MAISD,8,Seafood,40,Boston Crab Meat,183.99999618530273
MAISD,8,Seafood,45,Rogede sild,142.5
MAISD,7,Produce,28,Rössle Sauerkraut,911.9999694824219
MAISD,6,Meat/Poultry,55,Pâté chinois,336.0
MAISD,5,Grains/Cereals,56,Gnocchi di nonna Alice,608.0
MAISD,4,Dairy Products,59,Raclette Courdavault,2089.9999983608723
MAISD,4,Dairy Products,69,Gudbrandsdalsost,360.0
MAISD,4,Dairy Products,72,Mozzarella di Giovanni,521.9999885559082
MAISD,3,Confections,21,Sir Rodney's Scones,339.9999976158142
MAISD,3,Confections,25,NuNuCa Nuß-Nougat-Creme,126.0
MAISD,3,Confections,26,Gumbär Gummibärchen,187.37999725341797
MAISD,3,Confections,27,Schoggi Schokolade,1756.0000610351562
MAISD,3,Confections,68,Scottish Longbreads,250.0
MAISD,2,Condiments,8,Northwoods Cranberry Sauce,679.9999952316284
MAISD,2,Condiments,44,Gula Malacca,99.19500319540498
MAISD,1,Beverages,43,Ipoh Coffee,1035.0
MAISD,1,Beverages,76,Lakkalikööri,108.0
MEREP,8,Seafood,10,Ikura,496.0
MEREP,8,Seafood,18,Carnarvon Tigers,1599.9999940395355
MEREP,7,Produce,74,Longlife Tofu,240.0
MEREP,6,Meat/Poultry,17,Alice Mutton,2074.8000491082666
MEREP,5,Grains/Cereals,22,Gustaf's Knäckebröd,840.0
MEREP,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,89.59999814033509
MEREP,5,Grains/Cereals,56,Gnocchi di nonna Alice,2925.9999983012676
MEREP,5,Grains/Cereals,64,Wimmers gute Semmelknödel,698.2500013969839
MEREP,4,Dairy Products,11,Queso Cabrales,299.2499997653067
MEREP,4,Dairy Products,12,Queso Manchego La Pastora,455.9999942779541
MEREP,4,Dairy Products,31,Gorgonzola Telino,398.9999996870756
MEREP,4,Dairy Products,59,Raclette Courdavault,1044.9999991804361
MEREP,4,Dairy Products,60,Camembert Pierrot,2260.999998226762
MEREP,4,Dairy Products,71,Flotemysost,306.3749997597188
MEREP,3,Confections,16,Pavlova,719.7250152502208
MEREP,3,Confections,21,Sir Rodney's Scones,420.0
MEREP,3,Confections,47,Zaanse koeken,97.27999841690064
MEREP,3,Confections,62,Tarte au sucre,1251.100040435791
MEREP,3,Confections,68,Scottish Longbreads,427.4999991059303
MEREP,2,Condiments,4,Chef Anton's Cajun Seasoning,176.00000381469727
MEREP,2,Condiments,6,Grandma's Boysenberry Spread,1750.0
MEREP,2,Condiments,61,Sirop d'érable,142.5
MEREP,2,Condiments,77,Original Frankfurter grüne Soße,740.9999994188547
MEREP,1,Beverages,1,Chai,360.0
MEREP,1,Beverages,24,Guaraná Fantástica,101.24999983236194
MEREP,1,Beverages,35,Steeleye Stout,691.1999791145325
MEREP,1,Beverages,38,Côte de Blaye,8263.360088845491
MORGK,8,Seafood,13,Konbu,120.0
MORGK,7,Produce,28,Rössle Sauerkraut,728.0000305175781
MORGK,4,Dairy Products,31,Gorgonzola Telino,125.0
MORGK,4,Dairy Products,59,Raclette Courdavault,660.0
MORGK,4,Dairy Products,72,Mozzarella di Giovanni,1043.9999771118164
MORGK,3,Confections,16,Pavlova,349.00001525878906
MORGK,3,Confections,47,Zaanse koeken,114.0
MORGK,3,Confections,62,Tarte au sucre,1458.8000030517578
MORGK,2,Condiments,63,Vegie-spread,263.40000915527344
MORGK,1,Beverages,76,Lakkalikööri,180.0
NORTS,5,Grains/Cereals,52,Filo Mix,42.0
NORTS,4,Dairy Products,59,Raclette Courdavault,220.0
NORTS,4,Dairy Products,69,Gudbrandsdalsost,108.0
NORTS,1,Beverages,1,Chai,144.0
NORTS,1,Beverages,70,Outback Lager,135.0
OCEAN,8,Seafood,13,Konbu,30.0
OCEAN,7,Produce,7,Uncle Bob's Organic Dried Pears,180.0
OCEAN,7,Produce,14,Tofu,223.20000457763672
OCEAN,4,Dairy Products,11,Queso Cabrales,630.0
OCEAN,4,Dairy Products,59,Raclette Courdavault,110.0
OCEAN,4,Dairy Products,72,Mozzarella di Giovanni,173.99999618530273
OCEAN,3,Confections,20,Sir Rodney's Marmalade,1215.0
OCEAN,3,Confections,21,Sir Rodney's Scones,96.0
OCEAN,2,Condiments,5,Chef Anton's Gumbo Mix,427.00000762939453
OCEAN,2,Condiments,77,Original Frankfurter grüne Soße,195.0
OCEAN,1,Beverages,76,Lakkalikööri,180.0
OLDWO,8,Seafood,18,Carnarvon Tigers,1124.9999981373549
OLDWO,8,Seafood,30,Nord-Ost Matjeshering,310.5000114440918
OLDWO,8,Seafood,58,Escargots de Bourgogne,397.5
OLDWO,7,Produce,51,Manjimup Dried Apples,848.0
OLDWO,6,Meat/Poultry,17,Alice Mutton,624.0000152587891
OLDWO,6,Meat/Poultry,29,Thüringer Rostbratwurst,2227.4999963119626
OLDWO,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,420.0
OLDWO,5,Grains/Cereals,52,Filo Mix,168.0
OLDWO,5,Grains/Cereals,56,Gnocchi di nonna Alice,1557.999995470047
OLDWO,4,Dairy Products,31,Gorgonzola Telino,362.5
OLDWO,4,Dairy Products,59,Raclette Courdavault,440.0
OLDWO,3,Confections,16,Pavlova,1875.8750820159912
OLDWO,3,Confections,21,Sir Rodney's Scones,134.99999977648258
OLDWO,3,Confections,27,Schoggi Schokolade,1754.9999237060547
OLDWO,2,Condiments,44,Gula Malacca,233.40000915527344
OLDWO,2,Condiments,61,Sirop d'érable,171.0
OLDWO,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,268.3874883905054
OLDWO,1,Beverages,39,Chartreuse verte,388.79998905658726
OLDWO,1,Beverages,43,Ipoh Coffee,1104.0
OLDWO,1,Beverages,76,Lakkalikööri,764.999994635582
OTTIK,8,Seafood,10,Ikura,632.3999955654144
OTTIK,8,Seafood,13,Konbu,60.0
OTTIK,8,Seafood,40,Boston Crab Meat,367.99999237060547
OTTIK,8,Seafood,41,Jack's New England Clam Chowder,358.25748699318615
OTTIK,7,Produce,7,Uncle Bob's Organic Dried Pears,1589.9999991059303
OTTIK,7,Produce,14,Tofu,331.312499740161
OTTIK,7,Produce,51,Manjimup Dried Apples,755.2499994076788
OTTIK,6,Meat/Poultry,53,Perth Pasties,265.67999338030813
OTTIK,5,Grains/Cereals,23,Tunnbröd,170.99999986588955
OTTIK,5,Grains/Cereals,57,Ravioli Angelo,780.0000190734863
OTTIK,4,Dairy Products,11,Queso Cabrales,503.9999771118164
OTTIK,4,Dairy Products,31,Gorgonzola Telino,101.24999983236194
OTTIK,4,Dairy Products,60,Camembert Pierrot,1020.0
OTTIK,4,Dairy Products,69,Gudbrandsdalsost,431.9999885559082
OTTIK,4,Dairy Products,71,Flotemysost,258.0000114440918
OTTIK,3,Confections,16,Pavlova,497.3250213537365
OTTIK,3,Confections,47,Zaanse koeken,380.0
OTTIK,3,Confections,62,Tarte au sucre,1379.9500019356608
OTTIK,3,Confections,68,Scottish Longbreads,500.0
OTTIK,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,599.9249777857215
OTTIK,2,Condiments,77,Original Frankfurter grüne Soße,382.8499996997416
OTTIK,1,Beverages,2,Chang,760.0
OTTIK,1,Beverages,39,Chartreuse verte,180.0
OTTIK,1,Beverages,70,Outback Lager,189.0
PERIC,8,Seafood,40,Boston Crab Meat,308.69999599456787
PERIC,8,Seafood,45,Rogede sild,199.5
PERIC,7,Produce,14,Tofu,223.20000457763672
PERIC,7,Produce,28,Rössle Sauerkraut,655.2000274658203
PERIC,7,Produce,51,Manjimup Dried Apples,1060.0
PERIC,6,Meat/Poultry,29,Thüringer Rostbratwurst,396.0
PERIC,6,Meat/Poultry,53,Perth Pasties,196.79999542236328
PERIC,5,Grains/Cereals,52,Filo Mix,111.99999809265137
PERIC,4,Dairy Products,11,Queso Cabrales,210.0
PERIC,4,Dairy Products,60,Camembert Pierrot,136.0
PERIC,1,Beverages,1,Chai,172.79999542236328
PERIC,1,Beverages,24,Guaraná Fantástica,90.0
PERIC,1,Beverages,67,Laughing Lumberjack Lager,420.0
PERIC,1,Beverages,75,Rhönbräu Klosterbier,61.99999809265137
PICCO,8,Seafood,18,Carnarvon Tigers,1749.999993480742
PICCO,8,Seafood,41,Jack's New England Clam Chowder,337.74998664855957
PICCO,7,Produce,14,Tofu,651.0000133514404
PICCO,6,Meat/Poultry,17,Alice Mutton,2495.9999965131283
PICCO,5,Grains/Cereals,22,Gustaf's Knäckebröd,735.0
PICCO,5,Grains/Cereals,57,Ravioli Angelo,390.0
PICCO,5,Grains/Cereals,64,Wimmers gute Semmelknödel,664.999997522682
PICCO,4,Dairy Products,11,Queso Cabrales,350.2799834918976
PICCO,4,Dairy Products,31,Gorgonzola Telino,100.0
PICCO,4,Dairy Products,32,Mascarpone Fabioli,640.0
PICCO,4,Dairy Products,69,Gudbrandsdalsost,2519.9999618530273
PICCO,3,Confections,16,Pavlova,250.19999313354492
PICCO,3,Confections,26,Gumbär Gummibärchen,468.4499931335449
PICCO,2,Condiments,61,Sirop d'érable,570.0
PICCO,2,Condiments,63,Vegie-spread,395.10001373291016
PICCO,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,202.0799919229746
PICCO,1,Beverages,24,Guaraná Fantástica,125.99999953061342
PICCO,1,Beverages,38,Côte de Blaye,8432.000090658665
PICCO,1,Beverages,43,Ipoh Coffee,1150.0
PICCO,1,Beverages,76,Lakkalikööri,900.0
PRINI,7,Produce,51,Manjimup Dried Apples,648.7200187969206
PRINI,6,Meat/Poultry,29,Thüringer Rostbratwurst,1237.9000091552734
PRINI,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,196.0
PRINI,5,Grains/Cereals,56,Gnocchi di nonna Alice,851.1999893188477
PRINI,3,Confections,21,Sir Rodney's Scones,193.99999952316284
PRINI,2,Condiments,4,Chef Anton's Cajun Seasoning,285.1200057077408
PRINI,2,Condiments,8,Northwoods Cranberry Sauce,1200.0
PRINI,1,Beverages,1,Chai,215.9999942779541
PRINI,1,Beverages,39,Chartreuse verte,215.9999942779541
QUEDE,8,Seafood,13,Konbu,86.40000329017639
QUEDE,8,Seafood,41,Jack's New England Clam Chowder,94.03999700903893
QUEDE,7,Produce,14,Tofu,278.999998960644
QUEDE,7,Produce,51,Manjimup Dried Apples,76.32000262022018
QUEDE,6,Meat/Poultry,53,Perth Pasties,334.0500073850154
QUEDE,6,Meat/Poultry,54,Tourtière,35.75999895125628
QUEDE,4,Dairy Products,11,Queso Cabrales,315.0
QUEDE,4,Dairy Products,71,Flotemysost,172.0
QUEDE,3,Confections,19,Teatime Chocolate Biscuits,300.81999475240707
QUEDE,3,Confections,21,Sir Rodney's Scones,160.0
QUEDE,3,Confections,26,Gumbär Gummibärchen,934.3799858093262
QUEDE,2,Condiments,6,Grandma's Boysenberry Spread,1000.0
QUEDE,2,Condiments,44,Gula Malacca,334.7999994456768
QUEDE,2,Condiments,63,Vegie-spread,505.4399771904946
QUEDE,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,302.39998576641085
QUEDE,2,Condiments,77,Original Frankfurter grüne Soße,348.39999613761904
QUEDE,1,Beverages,35,Steeleye Stout,1025.9999923706055
QUEDE,1,Beverages,39,Chartreuse verte,360.0
QUEEN,8,Seafood,30,Nord-Ost Matjeshering,699.0299823631346
QUEEN,8,Seafood,36,Inlagd Sill,68.39999902844428
QUEEN,8,Seafood,40,Boston Crab Meat,556.3799882975221
QUEEN,8,Seafood,58,Escargots de Bourgogne,198.75
QUEEN,7,Produce,28,Rössle Sauerkraut,1686.0000428497792
QUEEN,6,Meat/Poultry,54,Tourtière,106.20000171661377
QUEEN,6,Meat/Poultry,55,Pâté chinois,288.0
QUEEN,5,Grains/Cereals,52,Filo Mix,39.89999996870756
QUEEN,5,Grains/Cereals,56,Gnocchi di nonna Alice,2165.9999983012676
QUEEN,4,Dairy Products,11,Queso Cabrales,210.0
QUEEN,4,Dairy Products,31,Gorgonzola Telino,237.49999981373549
QUEEN,4,Dairy Products,33,Geitost,75.0
QUEEN,4,Dairy Products,60,Camembert Pierrot,1938.0000400543213
QUEEN,4,Dairy Products,71,Flotemysost,537.5
QUEEN,4,Dairy Products,72,Mozzarella di Giovanni,875.6999759674072
QUEEN,3,Confections,19,Teatime Chocolate Biscuits,36.500000953674316
QUEEN,3,Confections,20,Sir Rodney's Marmalade,583.2000274658203
QUEEN,3,Confections,21,Sir Rodney's Scones,215.99999964237213
QUEEN,3,Confections,26,Gumbär Gummibärchen,1371.5999794006348
QUEEN,3,Confections,48,Chocolade,306.0
QUEEN,3,Confections,49,Maxilaku,755.9999987483025
QUEEN,3,Confections,50,Valkoinen suklaa,385.93749969732016
QUEEN,2,Condiments,4,Chef Anton's Cajun Seasoning,627.0
QUEEN,2,Condiments,8,Northwoods Cranberry Sauce,959.9999964237213
QUEEN,2,Condiments,77,Original Frankfurter grüne Soße,309.39999783039093
QUEEN,1,Beverages,1,Chai,143.99999618530273
QUEEN,1,Beverages,24,Guaraná Fantástica,157.5
QUEEN,1,Beverages,35,Steeleye Stout,540.0
QUEEN,1,Beverages,38,Côte de Blaye,6324.000091552734
QUEEN,1,Beverages,43,Ipoh Coffee,1407.5999901294708
QUEEN,1,Beverages,70,Outback Lager,569.9999995529652
QUEEN,1,Beverages,75,Rhönbräu Klosterbier,260.3999990299344
QUEEN,1,Beverages,76,Lakkalikööri,1080.0
QUICK,8,Seafood,10,Ikura,565.4399821615219
QUICK,8,Seafood,13,Konbu,552.0
QUICK,8,Seafood,18,Carnarvon Tigers,3499.9999925494194
QUICK,8,Seafood,36,Inlagd Sill,695.3999968618155
QUICK,8,Seafood,40,Boston Crab Meat,2531.8999542877077
QUICK,8,Seafood,45,Rogede sild,807.4999943375587
QUICK,8,Seafood,58,Escargots de Bourgogne,715.4999988153577
QUICK,7,Produce,7,Uncle Bob's Organic Dried Pears,4050.0
QUICK,7,Produce,51,Manjimup Dried Apples,3911.3999848365784
QUICK,7,Produce,74,Longlife Tofu,120.0
QUICK,6,Meat/Poultry,9,Mishi Kobe Niku,1319.1999907493591
QUICK,6,Meat/Poultry,29,Thüringer Rostbratwurst,4951.600036621094
QUICK,6,Meat/Poultry,53,Perth Pasties,1410.560003902912
QUICK,6,Meat/Poultry,55,Pâté chinois,2073.600078964233
QUICK,5,Grains/Cereals,23,Tunnbröd,566.9999990612268
QUICK,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,2309.999993234873
QUICK,5,Grains/Cereals,64,Wimmers gute Semmelknödel,2433.900010628998
QUICK,4,Dairy Products,31,Gorgonzola Telino,726.874995790422
QUICK,4,Dairy Products,33,Geitost,73.99999976158142
QUICK,4,Dairy Products,59,Raclette Courdavault,3850.0
QUICK,4,Dairy Products,60,Camembert Pierrot,6800.0000171199445
QUICK,4,Dairy Products,69,Gudbrandsdalsost,324.0
QUICK,4,Dairy Products,71,Flotemysost,564.375
QUICK,4,Dairy Products,72,Mozzarella di Giovanni,1461.599967956543
QUICK,3,Confections,16,Pavlova,872.5000381469727
QUICK,3,Confections,19,Teatime Chocolate Biscuits,1021.0000058561563
QUICK,3,Confections,20,Sir Rodney's Marmalade,2753.999998793006
QUICK,3,Confections,21,Sir Rodney's Scones,600.0
QUICK,3,Confections,26,Gumbär Gummibärchen,3216.689952850342
QUICK,3,Confections,27,Schoggi Schokolade,5268.000183105469
QUICK,3,Confections,47,Zaanse koeken,417.99999475479126
QUICK,3,Confections,62,Tarte au sucre,3942.4000244140625
QUICK,3,Confections,68,Scottish Longbreads,437.5
QUICK,2,Condiments,3,Aniseed Syrup,600.0
QUICK,2,Condiments,4,Chef Anton's Cajun Seasoning,989.9999983608723
QUICK,2,Condiments,8,Northwoods Cranberry Sauce,2240.0
QUICK,2,Condiments,44,Gula Malacca,1701.8750660326332
QUICK,2,Condiments,61,Sirop d'érable,364.79998779296875
QUICK,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,1938.9599226319792
QUICK,2,Condiments,77,Original Frankfurter grüne Soße,1379.2999795868993
QUICK,1,Beverages,1,Chai,1058.3999843358993
QUICK,1,Beverages,2,Chang,1828.7499857246876
QUICK,1,Beverages,35,Steeleye Stout,1844.999961182475
QUICK,1,Beverages,38,Côte de Blaye,22924.499988220632
QUICK,1,Beverages,39,Chartreuse verte,2067.8399792289733
QUICK,1,Beverages,43,Ipoh Coffee,2668.0
QUICK,1,Beverages,70,Outback Lager,989.9999991059303
QUICK,1,Beverages,75,Rhönbräu Klosterbier,294.499999769032
QUICK,1,Beverages,76,Lakkalikööri,2539.439982858896
RANCH,8,Seafood,40,Boston Crab Meat,293.99999618530273
RANCH,8,Seafood,46,Spegesild,36.0
RANCH,7,Produce,51,Manjimup Dried Apples,371.0
RANCH,5,Grains/Cereals,57,Ravioli Angelo,390.0
RANCH,4,Dairy Products,32,Mascarpone Fabioli,192.0
RANCH,3,Confections,16,Pavlova,104.70000457763672
RANCH,3,Confections,20,Sir Rodney's Marmalade,405.0
RANCH,3,Confections,21,Sir Rodney's Scones,50.0
RANCH,3,Confections,26,Gumbär Gummibärchen,149.39999771118164
RANCH,3,Confections,49,Maxilaku,40.0
RANCH,2,Condiments,61,Sirop d'érable,285.0
RANCH,1,Beverages,38,Côte de Blaye,527.0
RATTC,8,Seafood,10,Ikura,31.0
RATTC,8,Seafood,13,Konbu,24.0
RATTC,8,Seafood,30,Nord-Ost Matjeshering,372.60001373291016
RATTC,8,Seafood,41,Jack's New England Clam Chowder,105.94999694824219
RATTC,8,Seafood,46,Spegesild,35.280000016093254
RATTC,8,Seafood,58,Escargots de Bourgogne,286.20000982582565
RATTC,8,Seafood,73,Röd Kaviar,29.700000006705523
RATTC,7,Produce,7,Uncle Bob's Organic Dried Pears,2188.4999999776483
RATTC,7,Produce,14,Tofu,22.55250001559034
RATTC,6,Meat/Poultry,17,Alice Mutton,2305.6800340247155
RATTC,6,Meat/Poultry,53,Perth Pasties,733.6000213623047
RATTC,6,Meat/Poultry,55,Pâté chinois,617.9999995529652
RATTC,5,Grains/Cereals,23,Tunnbröd,18.0
RATTC,5,Grains/Cereals,52,Filo Mix,14.0
RATTC,5,Grains/Cereals,56,Gnocchi di nonna Alice,3936.799964904785
RATTC,5,Grains/Cereals,64,Wimmers gute Semmelknödel,862.5050114886835
RATTC,4,Dairy Products,11,Queso Cabrales,840.0
RATTC,4,Dairy Products,12,Queso Manchego La Pastora,72.19999994337559
RATTC,4,Dairy Products,31,Gorgonzola Telino,821.249998640269
RATTC,4,Dairy Products,32,Mascarpone Fabioli,953.6000122070312
RATTC,4,Dairy Products,59,Raclette Courdavault,2640.0
RATTC,4,Dairy Products,60,Camembert Pierrot,635.1200161129236
RATTC,4,Dairy Products,71,Flotemysost,1225.5000457763672
RATTC,4,Dairy Products,72,Mozzarella di Giovanni,667.1999816894531
RATTC,3,Confections,16,Pavlova,33.853001503504814
RATTC,3,Confections,20,Sir Rodney's Marmalade,466.5600183829665
RATTC,3,Confections,25,NuNuCa Nuß-Nougat-Creme,367.5
RATTC,3,Confections,27,Schoggi Schokolade,2195.0000762939453
RATTC,3,Confections,62,Tarte au sucre,7884.300071124732
RATTC,2,Condiments,3,Aniseed Syrup,40.0
RATTC,2,Condiments,4,Chef Anton's Cajun Seasoning,434.5
RATTC,2,Condiments,5,Chef Anton's Gumbo Mix,163.19999939203262
RATTC,2,Condiments,6,Grandma's Boysenberry Spread,24.50000001117587
RATTC,2,Condiments,8,Northwoods Cranberry Sauce,71.99999988079071
RATTC,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,335.99998474121094
RATTC,2,Condiments,66,Louisiana Hot Spiced Okra,17.0
RATTC,2,Condiments,77,Original Frankfurter grüne Soße,416.0
RATTC,1,Beverages,1,Chai,259.1999931335449
RATTC,1,Beverages,2,Chang,649.7999986410141
RATTC,1,Beverages,24,Guaraná Fantástica,101.25
RATTC,1,Beverages,38,Côte de Blaye,16864.000091552734
RATTC,1,Beverages,39,Chartreuse verte,34.19999997317791
RATTC,1,Beverages,43,Ipoh Coffee,551.9999885559082
RATTC,1,Beverages,75,Rhönbräu Klosterbier,207.69999885559082
RATTC,1,Beverages,76,Lakkalikööri,540.0
REGGC,8,Seafood,41,Jack's New England Clam Chowder,154.39999332129958
REGGC,8,Seafood,46,Spegesild,192.00000762939453
REGGC,7,Produce,7,Uncle Bob's Organic Dried Pears,1169.9999995529652
REGGC,7,Produce,28,Rössle Sauerkraut,436.8000183105469
REGGC,6,Meat/Poultry,17,Alice Mutton,740.9999994188547
REGGC,6,Meat/Poultry,53,Perth Pasties,262.3999929189682
REGGC,6,Meat/Poultry,54,Tourtière,53.10000077039003
REGGC,5,Grains/Cereals,52,Filo Mix,116.8999997600913
REGGC,5,Grains/Cereals,56,Gnocchi di nonna Alice,360.99999971687794
REGGC,4,Dairy Products,11,Queso Cabrales,80.63999603748323
REGGC,4,Dairy Products,31,Gorgonzola Telino,179.99999970197678
REGGC,4,Dairy Products,33,Geitost,44.999999925494194
REGGC,4,Dairy Products,59,Raclette Courdavault,522.4999995902181
REGGC,4,Dairy Products,72,Mozzarella di Giovanni,1252.799970459938
REGGC,3,Confections,49,Maxilaku,560.0
REGGC,3,Confections,62,Tarte au sucre,443.6999923989177
REGGC,3,Confections,68,Scottish Longbreads,26.999999955296516
REGGC,2,Condiments,77,Original Frankfurter grüne Soße,260.0
REGGC,1,Beverages,24,Guaraná Fantástica,45.0
REGGC,1,Beverages,70,Outback Lager,143.9999994635582
RICAR,8,Seafood,13,Konbu,180.0
RICAR,8,Seafood,18,Carnarvon Tigers,1562.5
RICAR,8,Seafood,36,Inlagd Sill,475.0
RICAR,8,Seafood,46,Spegesild,542.400004005432
RICAR,6,Meat/Poultry,17,Alice Mutton,468.0
RICAR,5,Grains/Cereals,22,Gustaf's Knäckebröd,315.0
RICAR,5,Grains/Cereals,52,Filo Mix,490.0
RICAR,5,Grains/Cereals,57,Ravioli Angelo,185.24999985471368
RICAR,4,Dairy Products,59,Raclette Courdavault,2194.499998278916
RICAR,4,Dairy Products,60,Camembert Pierrot,2278.000030517578
RICAR,4,Dairy Products,71,Flotemysost,34.400001525878906
RICAR,3,Confections,16,Pavlova,865.2250008821488
RICAR,3,Confections,19,Teatime Chocolate Biscuits,401.5000104904175
RICAR,3,Confections,25,NuNuCa Nuß-Nougat-Creme,132.99999989569187
RICAR,3,Confections,49,Maxilaku,384.0
RICAR,3,Confections,68,Scottish Longbreads,179.99999932944775
RICAR,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,587.9999732971191
RICAR,1,Beverages,2,Chang,652.6499992497265
RICAR,1,Beverages,24,Guaraná Fantástica,57.37499959766865
RICAR,1,Beverages,34,Sasquatch Ale,223.99999618530273
RICAR,1,Beverages,70,Outback Lager,240.0
RICSU,8,Seafood,13,Konbu,214.19999849796295
RICSU,8,Seafood,30,Nord-Ost Matjeshering,776.6999816894531
RICSU,8,Seafood,36,Inlagd Sill,379.9999952316284
RICSU,8,Seafood,41,Jack's New England Clam Chowder,55.0049977824837
RICSU,8,Seafood,46,Spegesild,305.9999978542328
RICSU,8,Seafood,58,Escargots de Bourgogne,265.0
RICSU,8,Seafood,73,Röd Kaviar,360.0
RICSU,7,Produce,51,Manjimup Dried Apples,318.0
RICSU,6,Meat/Poultry,29,Thüringer Rostbratwurst,4456.440032958984
RICSU,6,Meat/Poultry,53,Perth Pasties,2066.3999485135078
RICSU,5,Grains/Cereals,52,Filo Mix,420.0
RICSU,5,Grains/Cereals,57,Ravioli Angelo,585.0
RICSU,4,Dairy Products,31,Gorgonzola Telino,375.0
RICSU,4,Dairy Products,33,Geitost,35.62499997206032
RICSU,4,Dairy Products,59,Raclette Courdavault,1320.0
RICSU,4,Dairy Products,60,Camembert Pierrot,1550.400042271614
RICSU,4,Dairy Products,69,Gudbrandsdalsost,1713.5999831438064
RICSU,4,Dairy Products,72,Mozzarella di Giovanni,730.7999839782715
RICSU,3,Confections,16,Pavlova,486.49998664855957
RICSU,3,Confections,26,Gumbär Gummibärchen,961.883985342443
RICSU,3,Confections,50,Valkoinen suklaa,292.49999951571226
RICSU,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,210.49999237060547
RICSU,1,Beverages,2,Chang,465.4999950528145
RICSU,1,Beverages,70,Outback Lager,600.0
RICSU,1,Beverages,75,Rhönbräu Klosterbier,368.12499971129
RICSU,1,Beverages,76,Lakkalikööri,30.59999978542328
ROMEY,8,Seafood,30,Nord-Ost Matjeshering,357.0900115966797
ROMEY,8,Seafood,45,Rogede sild,190.0
ROMEY,6,Meat/Poultry,53,Perth Pasties,262.00000762939453
ROMEY,6,Meat/Poultry,54,Tourtière,29.500000476837158
ROMEY,5,Grains/Cereals,23,Tunnbröd,90.0
ROMEY,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,56.0
ROMEY,5,Grains/Cereals,57,Ravioli Angelo,31.200000762939453
ROMEY,4,Dairy Products,60,Camembert Pierrot,340.0
ROMEY,3,Confections,19,Teatime Chocolate Biscuits,7.300000190734863
ROMEY,3,Confections,68,Scottish Longbreads,25.0
ROMEY,1,Beverages,24,Guaraná Fantástica,21.59999942779541
ROMEY,1,Beverages,35,Steeleye Stout,57.599998474121094
SANTG,8,Seafood,18,Carnarvon Tigers,500.0
SANTG,8,Seafood,30,Nord-Ost Matjeshering,388.34999084472656
SANTG,8,Seafood,41,Jack's New England Clam Chowder,48.24999809265137
SANTG,7,Produce,7,Uncle Bob's Organic Dried Pears,360.0
SANTG,7,Produce,28,Rössle Sauerkraut,218.40000915527344
SANTG,6,Meat/Poultry,53,Perth Pasties,163.99999618530273
SANTG,4,Dairy Products,59,Raclette Courdavault,528.0
SANTG,4,Dairy Products,71,Flotemysost,258.0000114440918
SANTG,3,Confections,16,Pavlova,261.7500114440918
SANTG,3,Confections,19,Teatime Chocolate Biscuits,18.399999618530273
SANTG,2,Condiments,77,Original Frankfurter grüne Soße,234.0
SANTG,1,Beverages,24,Guaraná Fantástica,89.99999856948853
SANTG,1,Beverages,35,Steeleye Stout,144.0
SANTG,1,Beverages,38,Côte de Blaye,2108.0
SANTG,1,Beverages,43,Ipoh Coffee,414.0
SAVEA,8,Seafood,10,Ikura,2728.0
SAVEA,8,Seafood,13,Konbu,1403.9999968707561
SAVEA,8,Seafood,36,Inlagd Sill,1805.0
SAVEA,8,Seafood,37,Gravad lax,1247.9999953508377
SAVEA,8,Seafood,40,Boston Crab Meat,1508.7999687194824
SAVEA,8,Seafood,41,Jack's New England Clam Chowder,1910.6999244689941
SAVEA,8,Seafood,45,Rogede sild,1318.5999989807606
SAVEA,8,Seafood,46,Spegesild,1116.0000114440918
SAVEA,8,Seafood,58,Escargots de Bourgogne,119.25
SAVEA,8,Seafood,73,Röd Kaviar,446.24999687075615
